id,host_id,neighbourhood_group,neighbourhood,room_type,price,last_review
34527330,260578637,Manhattan,East Village,Entire home/apt,325,
34527987,7259859,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,
34529200,103485354,Queens,Long Island City,Entire home/apt,185,07/07/2019
34530998,260589412,Bronx,Parkchester,Entire home/apt,69,
34532307,79461666,Manhattan,Hell's Kitchen,Private room,140,16/06/2019
34532377,213604995,Brooklyn,Bedford-Stuyvesant,Private room,85,26/06/2019
34534332,244171850,Queens,Ridgewood,Entire home/apt,140,
34534845,120875818,Brooklyn,Bushwick,Private room,60,25/06/2019
34535182,259776956,Brooklyn,Canarsie,Private room,120,06/07/2019
34535938,4202557,Queens,Glendale,Entire home/apt,150,05/07/2019
34536944,1355112,Brooklyn,Clinton Hill,Entire home/apt,150,23/06/2019
34537321,83786650,Manhattan,Upper East Side,Entire home/apt,110,
34538701,21334989,Manhattan,East Harlem,Entire home/apt,120,
34538751,112338663,Manhattan,Upper West Side,Entire home/apt,400,01/07/2019
34539085,128601689,Brooklyn,Bushwick,Private room,50,07/06/2019
34539406,259776956,Brooklyn,Canarsie,Private room,100,30/06/2019
34539781,260649642,Manhattan,Murray Hill,Entire home/apt,250,
34542125,258243498,Brooklyn,Williamsburg,Private room,125,02/06/2019
34542878,259776956,Brooklyn,Canarsie,Private room,130,
34543201,232596712,Manhattan,Upper West Side,Entire home/apt,299,
34543513,232596712,Manhattan,Upper West Side,Entire home/apt,950,
34543610,232596712,Manhattan,Upper West Side,Entire home/apt,580,
34543674,232596712,Manhattan,Upper West Side,Entire home/apt,583,24/06/2019
34543734,232596712,Manhattan,Upper West Side,Entire home/apt,275,
34543762,197053492,Manhattan,Financial District,Entire home/apt,299,07/07/2019
34543905,197053492,Manhattan,Financial District,Entire home/apt,650,
34544052,197053492,Manhattan,Financial District,Entire home/apt,309,
34544304,23878336,Bronx,Fordham,Entire home/apt,223,
34544599,9263105,Staten Island,New Brighton,Private room,55,26/06/2019
34545014,27381412,Brooklyn,Williamsburg,Entire home/apt,200,01/07/2019
34545274,256448235,Brooklyn,Bedford-Stuyvesant,Entire home/apt,140,13/05/2019
34545655,260668537,Manhattan,Harlem,Private room,65,
34545793,260693405,Manhattan,Lower East Side,Entire home/apt,250,18/06/2019
34545869,34643568,Manhattan,East Harlem,Private room,85,26/06/2019
34545971,20952448,Brooklyn,Greenpoint,Entire home/apt,275,30/06/2019
34546035,115817634,Manhattan,Washington Heights,Private room,55,19/05/2019
34546192,1542506,Manhattan,Harlem,Private room,49,
34546265,68422715,Brooklyn,Bedford-Stuyvesant,Entire home/apt,94,07/07/2019
34547269,68467026,Brooklyn,Crown Heights,Private room,70,09/06/2019
34547439,157666408,Brooklyn,East Flatbush,Private room,70,
34547543,120746245,Queens,Elmhurst,Private room,34,
34547780,249479517,Bronx,Soundview,Private room,45,06/07/2019
34549093,123068098,Manhattan,SoHo,Entire home/apt,390,30/06/2019
34549395,172168328,Queens,Jackson Heights,Entire home/apt,129,13/05/2019
34550196,157208948,Manhattan,Hell's Kitchen,Entire home/apt,310,23/06/2019
34552276,76679800,Manhattan,Kips Bay,Private room,78,02/06/2019
34555635,128810972,Brooklyn,Williamsburg,Private room,200,22/06/2019
34560998,2068673,Bronx,Highbridge,Entire home/apt,115,
34561332,12276549,Brooklyn,Crown Heights,Entire home/apt,275,
34562155,50442154,Manhattan,Greenwich Village,Entire home/apt,170,22/06/2019
34562857,257895306,Manhattan,Upper East Side,Entire home/apt,349,04/07/2019
34563256,5889721,Brooklyn,Bay Ridge,Private room,48,30/06/2019
34565485,21930989,Manhattan,Upper West Side,Private room,97,23/06/2019
34565716,56889786,Manhattan,East Harlem,Entire home/apt,120,
34566104,219517861,Manhattan,Financial District,Entire home/apt,222,29/05/2019
34566144,260821048,Queens,Ridgewood,Private room,48,04/07/2019
34566798,259427246,Brooklyn,Bedford-Stuyvesant,Private room,43,02/06/2019
34568097,7679270,Manhattan,Hell's Kitchen,Entire home/apt,150,01/07/2019
34568205,646592,Brooklyn,Bedford-Stuyvesant,Entire home/apt,94,28/06/2019
34568807,136840462,Bronx,Longwood,Private room,55,31/05/2019
34569023,260821048,Queens,Ridgewood,Private room,48,06/07/2019
34569042,26935678,Manhattan,Upper West Side,Entire home/apt,285,01/07/2019
34569454,260842282,Queens,Arverne,Entire home/apt,95,01/07/2019
34569621,219517861,Manhattan,Financial District,Entire home/apt,179,
34569686,219517861,Manhattan,Financial District,Entire home/apt,100,
34569757,219517861,Manhattan,Theater District,Entire home/apt,164,
34569801,219517861,Manhattan,Murray Hill,Entire home/apt,302,
34569918,260844992,Brooklyn,Bensonhurst,Private room,75,
34570002,219517861,Manhattan,Financial District,Entire home/apt,100,
34570070,260846055,Manhattan,Gramercy,Entire home/apt,325,
34570512,219517861,Manhattan,Financial District,Entire home/apt,100,
34570764,219517861,Manhattan,Financial District,Entire home/apt,130,
34570816,219517861,Manhattan,Financial District,Entire home/apt,130,10/06/2019
34570839,219517861,Manhattan,Chelsea,Entire home/apt,254,
34570862,219517861,Manhattan,Financial District,Entire home/apt,100,
34571306,36712407,Manhattan,Upper West Side,Entire home/apt,224,07/07/2019
34572976,224414117,Manhattan,Hell's Kitchen,Private room,999,02/07/2019
34574809,252636577,Queens,Flushing,Shared room,35,18/05/2019
34574929,260879160,Manhattan,Lower East Side,Entire home/apt,160,07/07/2019
34575770,57007752,Queens,Long Island City,Entire home/apt,69,
34575860,10469103,Queens,Long Island City,Entire home/apt,220,23/05/2019
34575931,163565274,Queens,Flushing,Entire home/apt,189,03/07/2019
34575989,260891097,Brooklyn,Bedford-Stuyvesant,Private room,120,25/06/2019
34576062,5962328,Queens,Flushing,Entire home/apt,140,
34577268,257474717,Queens,Flushing,Entire home/apt,15,
34578233,158123420,Brooklyn,Prospect-Lefferts Gardens,Private room,250,
34578823,256341094,Brooklyn,Bushwick,Entire home/apt,249,13/06/2019
34579204,212874794,Brooklyn,Park Slope,Private room,49,
34582016,224317184,Manhattan,Harlem,Private room,75,17/05/2019
34587796,457838,Manhattan,Hell's Kitchen,Entire home/apt,300,20/05/2019
34588996,68275154,Queens,Astoria,Entire home/apt,200,27/05/2019
34592851,19867664,Brooklyn,Crown Heights,Entire home/apt,2500,08/06/2019
34592979,107434423,Manhattan,Nolita,Entire home/apt,314,
34592997,13664245,Bronx,Claremont Village,Private room,43,
34593016,107434423,Manhattan,Upper West Side,Entire home/apt,381,
34593055,107434423,Manhattan,Upper West Side,Entire home/apt,377,
34593079,96222872,Manhattan,Gramercy,Entire home/apt,299,29/06/2019
34593096,107434423,Manhattan,NoHo,Entire home/apt,306,
34593686,145333094,Queens,Jackson Heights,Private room,120,
34593987,260997528,Brooklyn,Sheepshead Bay,Entire home/apt,150,07/07/2019
34594081,26552242,Brooklyn,Williamsburg,Private room,85,03/06/2019
34594922,19915612,Manhattan,Upper East Side,Entire home/apt,180,19/05/2019
34595255,254509494,Manhattan,Greenwich Village,Entire home/apt,420,01/07/2019
34595441,2571687,Manhattan,Flatiron District,Entire home/apt,299,01/07/2019
34595632,261008318,Manhattan,Chelsea,Entire home/apt,245,30/06/2019
34596809,261012432,Brooklyn,Brighton Beach,Entire home/apt,110,
34597644,4999887,Queens,Ditmars Steinway,Entire home/apt,135,
34598372,74290720,Brooklyn,Carroll Gardens,Private room,65,02/07/2019
34598389,261028352,Queens,Woodside,Entire home/apt,146,30/06/2019
34598639,1354539,Brooklyn,Bedford-Stuyvesant,Entire home/apt,125,18/06/2019
34599215,1015345,Manhattan,Theater District,Entire home/apt,400,23/06/2019
34600024,261036755,Brooklyn,Bedford-Stuyvesant,Entire home/apt,175,01/07/2019
34600508,256610768,Manhattan,Upper East Side,Entire home/apt,159,16/06/2019
34601499,53638710,Manhattan,Harlem,Private room,49,27/05/2019
34601569,172369331,Brooklyn,Sheepshead Bay,Shared room,20,01/06/2019
34602077,261055465,Queens,Astoria,Entire home/apt,125,24/05/2019
34602480,38431080,Brooklyn,Bedford-Stuyvesant,Private room,64,15/06/2019
34602589,232863817,Manhattan,Upper East Side,Private room,99,
34602779,46559599,Brooklyn,Williamsburg,Private room,88,19/05/2019
34603173,155812868,Brooklyn,Brighton Beach,Entire home/apt,119,
34604195,260895008,Manhattan,Kips Bay,Entire home/apt,199,21/06/2019
34605017,197178016,Queens,Astoria,Entire home/apt,115,01/07/2019
34605049,194571019,Queens,Astoria,Private room,36,09/06/2019
34605801,261090883,Queens,Ridgewood,Entire home/apt,99,23/06/2019
34606202,74050784,Queens,Ozone Park,Entire home/apt,100,
34607249,126161542,Manhattan,Harlem,Entire home/apt,99,22/06/2019
34607651,173311396,Manhattan,East Harlem,Entire home/apt,150,23/06/2019
34607764,137358866,Manhattan,East Harlem,Private room,34,
34608937,256726587,Manhattan,Hell's Kitchen,Entire home/apt,199,25/05/2019
34613254,48146336,Manhattan,Hell's Kitchen,Entire home/apt,150,
34614782,107069094,Brooklyn,Williamsburg,Entire home/apt,240,01/07/2019
34615705,1336171,Manhattan,Upper West Side,Entire home/apt,175,23/06/2019
34616078,107272884,Queens,Richmond Hill,Private room,45,07/06/2019
34617093,39808438,Brooklyn,Bushwick,Entire home/apt,350,
34617886,261016031,Brooklyn,Bushwick,Private room,70,18/06/2019
34618352,261167972,Brooklyn,Bedford-Stuyvesant,Entire home/apt,180,07/07/2019
34619743,10099608,Brooklyn,Greenpoint,Entire home/apt,149,19/06/2019
34620162,163603458,Queens,Queens Village,Entire home/apt,69,24/06/2019
34620353,261183419,Manhattan,Washington Heights,Entire home/apt,70,
34620781,261187437,Brooklyn,Borough Park,Private room,35,24/06/2019
34620880,261188287,Manhattan,Upper West Side,Private room,92,
34621137,261187437,Brooklyn,Borough Park,Private room,75,30/06/2019
34621157,261187437,Brooklyn,Borough Park,Private room,75,23/05/2019
34621385,3899139,Brooklyn,Bushwick,Entire home/apt,125,24/06/2019
34622133,260072882,Brooklyn,Bedford-Stuyvesant,Private room,60,07/07/2019
34622597,24482415,Brooklyn,Bay Ridge,Private room,35,29/06/2019
34623269,39782325,Manhattan,SoHo,Entire home/apt,107,
34623352,25699447,Manhattan,Upper West Side,Entire home/apt,250,
34624240,38483415,Manhattan,East Harlem,Shared room,75,18/05/2019
34625721,261226696,Brooklyn,Bedford-Stuyvesant,Private room,62,29/05/2019
34625967,50052968,Brooklyn,Bedford-Stuyvesant,Private room,100,09/06/2019
34626069,247335568,Queens,Long Island City,Entire home/apt,150,24/06/2019
34626927,14564591,Queens,Arverne,Entire home/apt,130,07/07/2019
34628898,261256418,Queens,Glendale,Entire home/apt,299,18/06/2019
34629490,48146336,Manhattan,Hell's Kitchen,Entire home/apt,130,
34629692,778213,Manhattan,Lower East Side,Entire home/apt,250,
34629887,52347236,Bronx,Bronxdale,Entire home/apt,70,29/06/2019
34638258,261306701,Manhattan,Harlem,Entire home/apt,92,
34638990,236073353,Brooklyn,Clinton Hill,Private room,60,05/07/2019
34639878,3997038,Brooklyn,Fort Greene,Private room,100,30/06/2019
34640201,4297106,Brooklyn,Bushwick,Private room,44,
34640995,792823,Manhattan,West Village,Entire home/apt,175,
34641120,8033432,Manhattan,Hell's Kitchen,Entire home/apt,350,
34641992,23407300,Manhattan,Harlem,Entire home/apt,290,28/06/2019
34642119,4516135,Manhattan,East Village,Entire home/apt,200,08/07/2019
34643618,109847539,Manhattan,Roosevelt Island,Private room,94,05/07/2019
34643695,37678939,Bronx,Claremont Village,Private room,50,07/07/2019
34644063,55560532,Manhattan,Gramercy,Entire home/apt,690,
34644152,152246149,Bronx,Throgs Neck,Private room,60,24/06/2019
34644243,10170046,Manhattan,Gramercy,Entire home/apt,250,30/06/2019
34645029,259728610,Manhattan,Upper East Side,Entire home/apt,210,13/06/2019
34645293,261368719,Brooklyn,Bushwick,Entire home/apt,400,22/06/2019
34645572,152246149,Bronx,Throgs Neck,Private room,60,24/06/2019
34646105,261376215,Brooklyn,Bushwick,Entire home/apt,300,24/06/2019
34646217,5258749,Manhattan,Chelsea,Entire home/apt,300,29/06/2019
34646244,10387090,Brooklyn,Bedford-Stuyvesant,Private room,36,13/05/2019
34646398,1179779,Brooklyn,Bedford-Stuyvesant,Private room,119,
34646805,233879443,Brooklyn,Bushwick,Entire home/apt,300,07/06/2019
34647032,259087876,Manhattan,Theater District,Private room,91,01/07/2019
34647478,6895430,Queens,Ridgewood,Entire home/apt,200,02/06/2019
34647648,172369331,Brooklyn,Sheepshead Bay,Shared room,20,
34647727,259087876,Manhattan,Midtown,Private room,150,01/07/2019
34648133,758655,Brooklyn,Bedford-Stuyvesant,Entire home/apt,350,28/06/2019
34648330,260874869,Queens,Ridgewood,Entire home/apt,87,
34648504,20851517,Manhattan,Hell's Kitchen,Private room,98,
34649031,214187963,Manhattan,West Village,Entire home/apt,150,30/06/2019
34649628,40632179,Manhattan,Harlem,Private room,60,
34649950,46344957,Manhattan,Midtown,Private room,86,
34650619,261412334,Brooklyn,Canarsie,Entire home/apt,240,22/06/2019
34650667,261375719,Manhattan,Hell's Kitchen,Entire home/apt,255,03/06/2019
34650966,1190978,Manhattan,Harlem,Private room,40,
34651712,4264648,Manhattan,East Village,Entire home/apt,180,02/06/2019
34651745,40632179,Manhattan,Harlem,Private room,55,28/06/2019
34651960,255618027,Brooklyn,Bushwick,Private room,75,29/06/2019
34652342,40632179,Manhattan,Harlem,Private room,60,16/05/2019
34652720,175116422,Staten Island,Grant City,Entire home/apt,75,
34652761,37426897,Brooklyn,Clinton Hill,Entire home/apt,100,24/06/2019
34653238,4027507,Brooklyn,Clinton Hill,Private room,70,01/06/2019
34653507,72977337,Manhattan,Gramercy,Entire home/apt,250,
34653572,3042136,Brooklyn,Red Hook,Private room,99,30/06/2019
34653695,5120563,Manhattan,Upper East Side,Entire home/apt,210,05/07/2019
34654078,261448151,Bronx,Longwood,Private room,55,28/06/2019
34654811,132786535,Queens,Middle Village,Entire home/apt,169,15/06/2019
34655267,78733280,Queens,Woodside,Entire home/apt,89,
34656064,121083075,Queens,Maspeth,Shared room,40,06/07/2019
34656150,96379433,Brooklyn,Sunset Park,Private room,40,20/05/2019
34656363,9914596,Manhattan,Upper West Side,Entire home/apt,130,
34658339,34331,Manhattan,Upper West Side,Entire home/apt,150,
34659522,204928236,Bronx,Parkchester,Shared room,36,
34659944,152747338,Manhattan,Chelsea,Entire home/apt,333,30/06/2019
34664546,4259761,Queens,Flushing,Private room,45,
34665010,52577963,Queens,Woodhaven,Entire home/apt,199,29/06/2019
34665824,38483415,Manhattan,East Harlem,Shared room,75,
34666999,21263506,Brooklyn,Vinegar Hill,Entire home/apt,200,
34668348,106538072,Manhattan,Lower East Side,Entire home/apt,200,30/06/2019
34670157,213208277,Brooklyn,Borough Park,Shared room,30,
34670295,257320771,Brooklyn,Bay Ridge,Entire home/apt,100,02/07/2019
34670423,259426283,Manhattan,Inwood,Private room,60,28/05/2019
34670547,213208277,Queens,South Ozone Park,Shared room,30,09/06/2019
34670672,8893700,Queens,Arverne,Entire home/apt,275,
34671704,95015886,Brooklyn,Williamsburg,Entire home/apt,275,
34672846,252836607,Manhattan,Financial District,Entire home/apt,255,22/06/2019
34673353,261560877,Manhattan,Theater District,Entire home/apt,250,
34673695,261563626,Queens,St. Albans,Private room,50,08/07/2019
34673706,253843480,Brooklyn,Williamsburg,Private room,43,01/06/2019
34674199,5441056,Brooklyn,Bedford-Stuyvesant,Private room,85,03/07/2019
34675072,261559275,Manhattan,SoHo,Entire home/apt,250,14/05/2019
34675093,3736053,Manhattan,Chelsea,Entire home/apt,100,14/06/2019
34676486,261581535,Manhattan,Hell's Kitchen,Entire home/apt,449,04/07/2019
34677950,258006547,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,07/07/2019
34677972,167043905,Brooklyn,Flatlands,Private room,200,02/06/2019
34678207,25189614,Manhattan,Lower East Side,Entire home/apt,350,
34678628,261597311,Brooklyn,Williamsburg,Entire home/apt,500,23/06/2019
34678758,261589968,Manhattan,East Village,Entire home/apt,150,
34678944,250825715,Manhattan,Chinatown,Private room,85,09/06/2019
34679559,261605025,Queens,Kew Gardens Hills,Entire home/apt,110,
34679833,128452734,Brooklyn,Crown Heights,Entire home/apt,120,29/06/2019
34679993,258066921,Manhattan,Upper East Side,Entire home/apt,300,21/06/2019
34680877,55026020,Brooklyn,Gowanus,Private room,50,
34680900,146001596,Manhattan,Midtown,Entire home/apt,585,14/05/2019
34681035,25182524,Manhattan,Harlem,Private room,73,04/07/2019
34681488,261604139,Bronx,Williamsbridge,Private room,40,
34681597,45733814,Manhattan,Midtown,Private room,150,
34681778,220762164,Brooklyn,Bushwick,Entire home/apt,349,19/05/2019
34683256,33758870,Manhattan,Two Bridges,Private room,80,08/07/2019
34683938,261632991,Queens,Astoria,Entire home/apt,84,
34684535,22336945,Manhattan,East Village,Entire home/apt,200,09/06/2019
34684755,261427783,Brooklyn,Crown Heights,Private room,85,06/07/2019
34684980,219517861,Manhattan,Financial District,Entire home/apt,100,
34685343,16597509,Brooklyn,Greenpoint,Private room,55,01/06/2019
34685997,261647593,Queens,Arverne,Private room,100,04/07/2019
34686108,259952789,Manhattan,Harlem,Entire home/apt,350,06/07/2019
34686293,131234868,Manhattan,Washington Heights,Private room,125,03/07/2019
34686619,261654878,Brooklyn,Bensonhurst,Private room,35,27/06/2019
34686718,248555214,Queens,Astoria,Private room,75,22/06/2019
34687035,48684597,Queens,Maspeth,Private room,35,01/07/2019
34687140,261651359,Brooklyn,Bensonhurst,Private room,60,
34687192,183818356,Queens,Astoria,Entire home/apt,83,04/06/2019
